"Date","Open","High","Low","Close","Volume","Adj Close"
"20030624 00:00:00","89.87","89.95","89.47","89.71","2400","42.67"
"20030625 00:00:00","89.7","90.66","89.7","90","8600","42.8"
"20030626 00:00:00","89.3","89.54","89.23","89.54","4000","42.58"
"20030627 00:00:00","89.32","89.81","89","89","3800","42.33"
"20030630 00:00:00","89","89.52","88.72","89.2","6000","42.42"
"20030701 00:00:00","88.6","88.6","87.94","88.57","125400","42.12"
"20030702 00:00:00","88.65","88.98","88.65","88.98","600","42.32"
"20030703 00:00:00","88.73","89.05","88.55","89.05","6000","42.35"
"20030707 00:00:00","88.6","88.93","88.32","88.57","2200","42.12"
"20030708 00:00:00","88.1","88.1","87.76","88.05","3000","41.88"
"20030709 00:00:00","88.23","88.5","88.06","88.17","4600","41.93"
"20030710 00:00:00","87.6","87.6","86.7","87.04","5000","41.4"
"20030711 00:00:00","87.07","87.63","87.07","87.3","1200","41.52"
"20030714 00:00:00","87.56","87.74","87","87","2400","41.38"
"20030715 00:00:00","86.55","86.55","85.74","85.74","2200","40.78"
"20030716 00:00:00","85.78","85.78","85.45","85.45","400","40.64"
"20030717 00:00:00","85.79","86.3","85.79","86.04","10200","40.92"
"20030718 00:00:00","86.72","87.42","86.72","87.42","3400","41.58"
"20030721 00:00:00","87.67","87.67","86.8","86.88","4200","41.32"
"20030722 00:00:00","87.28","87.28","87.28","87.28","800","41.51"
"20030723 00:00:00","87.8","87.8","87.27","87.27","3200","41.51"
"20030724 00:00:00","87.8","88.44","87.15","87.15","8400","41.45"
"20030725 00:00:00","87.34","87.54","87.34","87.54","2200","41.63"
"20030728 00:00:00","87.85","88.08","87.77","88.04","2200","41.87"
"20030729 00:00:00","86.88","87.04","86.59","87.04","2200","41.4"
"20030730 00:00:00","86.57","86.57","86.56","86.56","1000","41.17"
"20030731 00:00:00","86.95","87.86","86.61","86.9","6200","41.33"
"20030801 00:00:00","87.05","87.05","86.32","86.64","5600","41.21"
"20030804 00:00:00","86.75","86.75","85.85","86.41","3000","41.1"
"20030805 00:00:00","86.6","86.88","85.97","85.97","31000","40.89"
"20030806 00:00:00","86.18","86.71","86.18","86.71","15200","41.24"
"20030807 00:00:00","86.96","88.39","86.83","88.39","4200","42.04"
"20030808 00:00:00","88.83","89.17","88.83","89.17","8400","42.41"
"20030811 00:00:00","89.4","90.39","89.4","90.34","15200","42.97"
"20030812 00:00:00","90.4","90.4","89.72","90.21","6400","42.9"
"20030813 00:00:00","90.5","90.91","90.3","90.61","14200","43.09"
"20030814 00:00:00","90.95","91.22","90.63","90.71","5600","43.14"
"20030815 00:00:00","91","91","91","91","4800","43.28"
"20030818 00:00:00","91.15","91.42","91.05","91.33","5200","43.44"
"20030819 00:00:00","91.15","91.28","90.82","91.19","12600","43.37"
"20030820 00:00:00","91","91.84","91","91.67","5000","43.6"
"20030821 00:00:00","91.86","92.13","91.76","91.99","4600","43.75"
"20030822 00:00:00","91.99","91.99","91.01","91.01","5000","43.28"
"20030825 00:00:00","91","91","90.31","90.31","3600","42.95"
"20030826 00:00:00","90.5","90.64","89.68","90.64","12000","43.11"
"20030827 00:00:00","90.85","91.11","90.85","91.11","2800","43.33"
"20030828 00:00:00","90.91","92.14","90.91","92.14","1000","43.82"
"20030829 00:00:00","92.27","92.49","91.92","92.39","8600","43.94"
"20030902 00:00:00","92.4","92.65","91.96","92.47","10600","43.98"
"20030903 00:00:00","92.85","93.05","92.83","93.04","10200","44.25"
"20030904 00:00:00","92.96","92.99","92.77","92.9","5600","44.18"
"20030905 00:00:00","92.78","92.92","92.3","92.46","2800","43.97"
"20030908 00:00:00","92.68","93.64","92.68","93.54","6800","44.49"
"20030909 00:00:00","93.4","93.49","93.1","93.21","21200","44.33"
"20030910 00:00:00","92.9","92.9","92.25","92.25","1600","43.87"
"20030911 00:00:00","92.5","92.5","92","92.32","2800","43.91"
"20030912 00:00:00","92.24","92.49","91.85","92.49","13800","43.99"
"20030915 00:00:00","92.1","92.1","91.37","91.59","3800","43.76"
"20030916 00:00:00","91.42","91.85","91.42","91.85","23000","43.88"
"20030917 00:00:00","92","92","91.1","91.1","8800","43.52"
"20030918 00:00:00","91","91.28","90.6","91.28","27000","43.61"
"20030919 00:00:00","91.52","91.8","91.52","91.6","2200","43.76"
"20030922 00:00:00","91.85","91.85","91.35","91.55","12600","43.74"
"20030923 00:00:00","91.7","92.02","91.55","91.85","12000","43.88"
"20030924 00:00:00","92.64","93.01","92.1","92.41","5400","44.15"
"20030925 00:00:00","92.55","92.55","91.34","91.34","46000","43.64"
"20030926 00:00:00","90.65","90.65","89.64","90.1","6400","43.04"
"20030929 00:00:00","89.9","90.54","89.81","90.43","7000","43.2"
"20030930 00:00:00","90.65","90.85","89.59","90.5","17000","43.24"
"20031001 00:00:00","90.82","91.61","90.82","91.61","9400","43.77"
"20031002 00:00:00","91.5","92.32","91.5","92.32","73400","44.11"
"20031003 00:00:00","92.78","93.17","92.75","92.82","9400","44.34"
"20031006 00:00:00","93","93.4","92.9","93.4","25400","44.62"
"20031007 00:00:00","93.2","93.8","92.82","93.8","32000","44.81"
"20031008 00:00:00","93.83","94.18","93.49","93.5","28000","44.67"
"20031009 00:00:00","93.8","93.82","93.26","93.26","9200","44.55"
"20031010 00:00:00","93.65","94.48","93.65","94.35","7600","45.08"
"20031013 00:00:00","94.6","94.98","94.52","94.97","7400","45.37"
"20031014 00:00:00","94.9","94.9","94.16","94.85","11000","45.31"
"20031015 00:00:00","94.95","94.95","93.62","93.95","6000","44.88"
"20031016 00:00:00","94","94.71","94","94.45","3800","45.12"
"20031017 00:00:00","94.55","94.55","93.58","93.72","14600","44.77"
"20031020 00:00:00","93.75","93.75","93.12","93.57","18000","44.7"
"20031021 00:00:00","93.65","94.19","93.59","94.18","60000","44.99"
"20031022 00:00:00","93.9","93.9","92.86","92.86","8400","44.36"
"20031023 00:00:00","92.5","92.79","91.93","92.79","4600","44.33"
"20031024 00:00:00","92.34","92.48","92.01","92.23","13600","44.06"
"20031027 00:00:00","92.43","92.7","92.26","92.38","9400","44.13"
"20031028 00:00:00","92.6","92.6","92","92.59","11400","44.23"
"20031029 00:00:00","92.95","92.99","92.54","92.9","5600","44.38"
"20031030 00:00:00","92.61","92.61","92.11","92.38","15800","44.13"
"20031031 00:00:00","92.4","93.51","92.4","93.51","64600","44.67"
"20031103 00:00:00","93.6","93.98","93.01","93.13","7400","44.49"
"20031104 00:00:00","93.05","93.29","92.88","93.05","8800","44.45"
"20031105 00:00:00","92.81","92.93","92.6","92.75","6600","44.31"
"20031106 00:00:00","92.9","93.09","92.28","92.95","19600","44.41"
"20031107 00:00:00","93","93.8","93","93.65","28600","44.74"
"20031110 00:00:00","93.65","93.7","93","93","22200","44.43"
"20031111 00:00:00","92.95","93","92.49","92.8","7000","44.33"
"20031112 00:00:00","92.81","93.85","92.81","93.85","10000","44.84"
"20031113 00:00:00","93.95","94.64","93.95","94.61","21200","45.2"
"20031114 00:00:00","94.75","95.18","94.37","94.72","29200","45.25"
"20031117 00:00:00","94.4","94.4","93.16","93.5","14400","44.67"
"20031118 00:00:00","93.82","93.89","93.6","93.63","10000","44.73"
"20031119 00:00:00","93.5","93.87","93.5","93.87","14600","44.85"
"20031120 00:00:00","93.42","94.15","93.38","93.5","11200","44.67"
"20031121 00:00:00","93.75","93.79","93.2","93.3","18600","44.57"
"20031124 00:00:00","93.6","93.74","93.29","93.65","10000","44.74"
"20031125 00:00:00","93.8","94.49","93.8","94.49","6400","45.14"
"20031126 00:00:00","94.9","95.35","94.66","95.3","19800","45.53"
"20031128 00:00:00","95.37","95.52","95.3","95.52","8000","45.63"
"20031201 00:00:00","96","96.8","95.9","96.8","14600","46.25"
"20031202 00:00:00","96.8","97.61","96.59","97.44","21000","46.55"
"20031203 00:00:00","97.6","97.87","97.17","97.44","45200","46.55"
"20031204 00:00:00","97.5","99.07","97.3","99.07","23600","47.33"
"20031205 00:00:00","99.07","99.46","98.81","99.39","36400","47.48"
"20031208 00:00:00","99.59","100.64","99.4","100.64","49000","48.08"
"20031209 00:00:00","101.29","101.29","100.42","100.61","72000","48.07"
"20031210 00:00:00","100.54","100.54","99.43","99.81","32800","47.68"
"20031211 00:00:00","99.65","100.53","99.24","100.49","18800","48.01"
"20031212 00:00:00","100.7","101.53","100.65","101.53","30200","48.51"
"20031215 00:00:00","101.17","101.17","100.04","100.27","39400","48.07"
"20031216 00:00:00","100.6","100.95","100.6","100.95","32000","48.57"
"20031217 00:00:00","101.05","102.15","100.95","102.15","52200","49.15"
"20031218 00:00:00","102.5","104.86","102.49","104.6","86400","50.33"
"20031219 00:00:00","104.8","104.8","104","104.4","53200","50.23"
"20031222 00:00:00","104.6","104.81","104.42","104.78","77600","50.41"
"20031223 00:00:00","104.9","104.98","103.76","104.44","40800","50.25"
"20031224 00:00:00","104.5","105.44","104.49","105.27","27600","50.65"
"20031226 00:00:00","105.3","105.84","105.3","105.83","17400","50.92"
"20031229 00:00:00","105.95","107.31","105.95","107.25","37600","51.6"
"20031230 00:00:00","107.4","107.84","107.3","107.32","63000","51.64"
"20031231 00:00:00","107.95","108","106.75","106.81","30200","51.39"
"20040102 00:00:00","107.45","107.7","106.85","107.01","84400","51.49"
"20040105 00:00:00","108","109.2","108","109.2","106600","52.54"
"20040106 00:00:00","109.45","109.48","108.6","108.95","154600","52.42"
"20040107 00:00:00","108.35","108.35","107.05","107.45","63200","51.7"
"20040108 00:00:00","107.48","108.03","106.84","107.99","36800","51.96"
"20040109 00:00:00","106.59","108.21","106.28","107.7","67000","51.82"
"20040112 00:00:00","107.9","107.9","107.21","107.5","33400","51.72"
"20040113 00:00:00","107.9","108.18","107.01","107.01","21200","51.49"
"20040114 00:00:00","107","107","106.02","106.55","43200","51.27"
"20040115 00:00:00","107.1","107.15","105","105.04","93600","50.54"
"20040116 00:00:00","104.75","105.44","104.47","105.44","75600","50.73"
"20040120 00:00:00","106.6","108.11","106.36","107.95","64600","51.94"
"20040121 00:00:00","108","108.81","107.9","108.63","58000","52.27"
"20040122 00:00:00","108.9","108.9","107.76","108.04","13000","51.98"
"20040123 00:00:00","108.2","108.66","107.62","107.84","33000","51.89"
"20040126 00:00:00","107.8","108.32","107.32","108.32","54400","52.12"
"20040127 00:00:00","108.5","108.76","108.01","108.2","33000","52.06"
"20040128 00:00:00","108","108.3","106.09","106.45","22600","51.22"
"20040129 00:00:00","106.7","106.7","104.55","105.07","27800","50.55"
"20040130 00:00:00","105.1","105.1","104.34","104.98","63200","50.51"
"20040202 00:00:00","104.8","105.6","104.09","105.07","58400","50.55"
"20040203 00:00:00","105.2","105.47","104.7","105.32","30400","50.67"
"20040204 00:00:00","105.05","105.05","103.87","103.99","29200","50.03"
"20040205 00:00:00","103.9","104.21","103.14","103.63","23000","49.86"
"20040206 00:00:00","103.95","104.69","103.56","104.62","17000","50.34"
"20040209 00:00:00","105.81","106.42","105.81","106.14","46400","51.07"
"20040210 00:00:00","106.35","107.4","106.1","107.24","66600","51.6"
"20040211 00:00:00","107.3","108.92","107.1","108.7","40000","52.3"
"20040212 00:00:00","108.7","109.31","108.45","108.8","43000","52.35"
"20040213 00:00:00","109","109","107.95","108.43","57000","52.17"
"20040217 00:00:00","109.4","109.78","109.37","109.72","64800","52.79"
"20040218 00:00:00","109.9","109.9","108.07","108.07","33400","52"
"20040219 00:00:00","108.75","109.12","108.16","108.65","47000","52.28"
"20040220 00:00:00","108.95","108.95","107.21","108.06","61600","51.99"
"20040223 00:00:00","108.35","108.46","108.01","108.23","35200","52.07"
"20040224 00:00:00","108.09","109.13","108.09","108.87","21000","52.38"
"20040225 00:00:00","108.87","109.38","108.74","109.35","50000","52.61"
"20040226 00:00:00","109.4","110.14","109","110","59400","52.93"
"20040227 00:00:00","110.25","110.99","110","110.81","23800","53.32"
"20040301 00:00:00","111.35","113.13","111.35","113.05","118400","54.39"
"20040302 00:00:00","113.05","113.12","111.72","111.84","42800","53.81"
"20040303 00:00:00","111.4","111.84","110.52","111.72","45600","53.75"
"20040304 00:00:00","111.55","111.73","111","111.5","28200","53.65"
"20040305 00:00:00","112.1","113","112.1","112.78","53200","54.26"
"20040308 00:00:00","113.45","113.58","112.47","112.47","48600","54.11"
"20040309 00:00:00","112.3","112.45","111.19","111.66","49000","53.72"
"20040310 00:00:00","111.65","111.65","108.9","109","73800","52.44"
"20040311 00:00:00","108.51","109.29","107.39","107.5","45600","51.72"
"20040312 00:00:00","107.97","109.07","107.7","109.07","41600","52.48"
"20040315 00:00:00","109.05","109.4","108.35","108.49","64600","52.2"
"20040316 00:00:00","109.15","109.16","107.85","108.66","28400","52.28"
"20040317 00:00:00","109.2","110.38","108.87","110.35","29400","53.09"
"20040318 00:00:00","110.65","111.15","110.18","110.87","42000","53.34"
"20040319 00:00:00","111","111.12","109.63","109.63","65800","52.75"
"20040322 00:00:00","109.24","109.24","108.05","108.26","125800","52.09"
"20040323 00:00:00","108.69","108.69","106.97","107.86","28600","51.9"
"20040324 00:00:00","107.5","107.61","105.48","105.59","50200","50.8"
"20040325 00:00:00","106","106.25","105.66","106.25","65000","51.12"
"20040326 00:00:00","106.8","107.85","106.63","107.18","56000","51.57"
"20040329 00:00:00","107.77","108.3","107.77","107.95","25000","52.05"
"20040330 00:00:00","108.36","110.28","108.36","110","29000","53.03"
"20040331 00:00:00","110.6","110.67","109.4","110.49","138600","53.27"
"20040401 00:00:00","110.8","110.91","109.43","109.78","56000","52.93"
"20040402 00:00:00","110.08","110.68","109.8","110.68","68600","53.36"
"20040405 00:00:00","110.81","110.99","110.34","110.99","68000","53.51"
"20040406 00:00:00","111.29","111.4","110.62","111.1","38200","53.56"
"20040407 00:00:00","110.84","111.28","110.25","111.04","31800","53.54"
"20040408 00:00:00","111.48","111.56","110.71","111.17","78600","53.6"
"20040412 00:00:00","111.75","112.8","111.75","112.69","26400","54.33"
"20040413 00:00:00","113","113","110.93","111.13","36600","53.58"
"20040414 00:00:00","109.89","111.08","109.85","110.43","51800","53.24"
"20040415 00:00:00","111.01","112.21","111.01","112.21","60200","54.1"
"20040416 00:00:00","112.4","113.29","112.35","113.19","59800","54.57"
"20040419 00:00:00","113.44","113.6","112.51","112.99","28000","54.48"
"20040420 00:00:00","112.6","112.62","109.76","109.76","37400","52.92"
"20040421 00:00:00","109.51","109.74","109","109.59","21200","52.84"
"20040422 00:00:00","109.25","111.95","109.25","111.92","24800","53.96"
"20040423 00:00:00","111.55","111.55","110.54","111.03","43800","53.53"
"20040426 00:00:00","112.06","112.32","111.32","111.32","38800","53.67"
"20040427 00:00:00","111.4","113.23","111.4","112.71","38600","54.34"
"20040428 00:00:00","111.8","111.8","109.88","109.88","63000","52.98"
"20040429 00:00:00","110.4","110.5","107.51","108.15","30600","52.14"
"20040430 00:00:00","108.85","109.05","107.99","108.38","76600","52.25"
"20040503 00:00:00","108.18","110.25","108.18","110.25","75800","53.15"
"20040504 00:00:00","111","111.67","110.25","111.09","34200","53.56"
"20040505 00:00:00","110.5","111.49","110","111.49","18400","53.75"
"20040506 00:00:00","111.25","111.25","109.4","110.57","41200","53.31"
"20040507 00:00:00","110","110","107.26","107.3","103800","51.73"
"20040510 00:00:00","105.5","105.75","103.93","104.92","80800","50.58"
"20040511 00:00:00","105.74","106.31","105.6","106.31","9600","51.25"
"20040512 00:00:00","106.95","107.15","105.61","107.15","21600","51.66"
"20040513 00:00:00","107.4","107.42","106.6","106.8","12200","51.49"
"20040514 00:00:00","107.6","108.59","107.1","107.99","46600","52.06"
"20040517 00:00:00","107.8","108.14","107.35","107.5","18800","51.83"
"20040518 00:00:00","107.6","107.63","106.13","106.48","36000","51.34"
"20040519 00:00:00","107.5","108.27","106.51","106.67","22200","51.43"
"20040520 00:00:00","107.19","107.19","106.4","106.63","5600","51.41"
"20040521 00:00:00","107.2","107.3","106.1","106.14","15200","51.17"
"20040524 00:00:00","106.6","108.57","106.6","108.57","18800","52.34"
"20040525 00:00:00","109.35","110.6","109.35","110.6","40800","53.32"
"20040526 00:00:00","110.85","110.87","109.44","109.86","21600","52.97"
"20040527 00:00:00","110.26","110.26","108.7","109.1","36400","52.6"
"20040528 00:00:00","109.1","109.26","109.06","109.06","6200","52.58"
"20040601 00:00:00","110.4","110.47","109.84","110.27","9400","53.16"
"20040602 00:00:00","110.55","110.75","109.8","110.2","24000","53.13"
"20040603 00:00:00","110.45","110.56","109","109","34200","52.55"
"20040604 00:00:00","109","109.1","108.54","108.83","9000","52.47"
"20040607 00:00:00","109.6","110.84","109.52","110.84","16400","53.44"
"20040608 00:00:00","111.09","111.32","110.01","110.29","14600","53.17"
"20040609 00:00:00","109.45","109.46","108.61","108.93","54800","52.52"
"20040610 00:00:00","109.5","110.3","109.5","109.98","13000","53.02"
"20040614 00:00:00","109.4","109.4","108.71","108.81","14000","52.46"
"20040615 00:00:00","110","111.03","110","110.73","13400","53.39"
"20040616 00:00:00","111.99","112.56","111.61","112.32","63200","54.15"
"20040617 00:00:00","113.25","113.76","112.59","113.59","27400","54.76"
"20040618 00:00:00","114.3","114.41","114.05","114.23","13400","55.07"
"20040621 00:00:00","114.25","114.25","113.69","114.07","23200","55"
"20040622 00:00:00","113.6","114.3","113.22","114.3","12600","55.11"
"20040623 00:00:00","114.9","115.94","114.32","115.9","28600","55.88"
"20040624 00:00:00","116.6","116.6","115.58","115.81","38400","55.83"
"20040625 00:00:00","115.8","116.16","115.17","115.35","12400","55.61"
"20040628 00:00:00","114.8","114.8","113.18","113.47","26800","54.92"
"20040629 00:00:00","113.5","113.79","113.5","113.75","34800","55.06"
"20040630 00:00:00","114.12","114.99","113.81","114.99","25400","55.66"
"20040701 00:00:00","114.8","114.99","114.12","114.6","58800","55.47"
"20040702 00:00:00","114.8","115.21","114.6","114.98","22200","55.65"
"20040706 00:00:00","115.36","115.75","114.99","115.46","17600","55.89"
"20040707 00:00:00","115.49","116.15","115.02","116.06","49800","56.18"
"20040708 00:00:00","115.96","116.25","115.61","115.85","30000","56.07"
"20040709 00:00:00","116.44","116.6","115.69","116.6","29600","56.44"
"20040712 00:00:00","116.45","116.45","115.6","115.97","34200","56.13"
"20040713 00:00:00","115.64","115.64","114.76","115.51","14000","55.91"
"20040714 00:00:00","115.25","116.59","115.25","116.59","54000","56.43"
"20040715 00:00:00","116.65","117.41","116.5","117.15","34000","56.7"
"20040716 00:00:00","118.05","118.61","117.72","118.39","72000","57.3"
"20040719 00:00:00","118.05","118.42","117.49","117.98","24600","57.11"
"20040720 00:00:00","117.53","117.59","117","117.44","19200","56.84"
"20040721 00:00:00","117.42","117.88","115.32","115.32","13400","55.82"
"20040722 00:00:00","115.64","115.7","114.89","115.45","15600","55.88"
"20040723 00:00:00","115.15","115.15","114.27","114.51","14800","55.43"
"20040726 00:00:00","114.6","114.88","112.7","113.25","42800","54.82"
"20040727 00:00:00","112.7","114.74","112.62","114.74","20000","55.54"
"20040728 00:00:00","115.15","115.78","114.28","115.7","12000","56"
"20040729 00:00:00","116.1","116.71","115.55","116.62","17000","56.45"
"20040730 00:00:00","117.1","117.28","116.72","117.21","19600","56.73"
"20040802 00:00:00","117.1","117.1","115.79","117","19000","56.63"
"20040803 00:00:00","117.57","118.13","117.57","117.7","25800","56.97"
"20040804 00:00:00","117.65","117.65","115.7","115.73","22200","56.02"
"20040805 00:00:00","115.6","115.6","113.7","113.7","15800","55.03"
"20040806 00:00:00","113.7","113.7","111.57","111.7","22800","54.07"
"20040809 00:00:00","112.22","113.75","112.22","113.21","69000","54.8"
"20040810 00:00:00","113.21","114.08","113.07","113.09","38000","54.74"
"20040811 00:00:00","112.95","112.95","111.73","112.27","11000","54.34"
"20040812 00:00:00","112.72","112.72","111.11","111.17","25800","53.81"
"20040813 00:00:00","112","112.63","111.71","112.3","14600","54.36"
"20040816 00:00:00","112.55","113.64","112.55","113.56","13200","54.97"
"20040817 00:00:00","113.4","113.4","111.88","112.07","22600","54.24"
"20040818 00:00:00","112.7","113.2","112.35","113.2","19800","54.79"
"20040819 00:00:00","113.55","114.34","113.48","114.01","90800","55.18"
"20040820 00:00:00","114.68","115.72","114.68","114.97","36600","55.65"
"20040823 00:00:00","114.93","115","113.22","113.22","23000","54.8"
"20040824 00:00:00","113.23","113.42","112.13","112.74","27200","54.57"
"20040825 00:00:00","112.81","113.35","112.81","113.35","17800","54.86"
"20040826 00:00:00","113.32","114.12","112.77","114.03","25200","55.19"
"20040827 00:00:00","114.6","115","114.6","114.94","13400","55.63"
"20040830 00:00:00","115.4","115.4","114.1","114.2","16400","55.28"
"20040831 00:00:00","114.77","115.76","114.62","115.76","37400","56.03"
"20040901 00:00:00","116.1","117.62","116.1","117.42","12000","56.83"
"20040902 00:00:00","117.99","118.62","117.76","118.62","14400","57.42"
"20040903 00:00:00","117.87","118.48","117.62","118.48","24800","57.35"
"20040907 00:00:00","118.23","118.23","117.4","117.92","11800","57.08"
"20040908 00:00:00","117.67","118.49","117.67","118.17","10000","57.2"
"20040909 00:00:00","118.2","119.71","118.2","119.45","26600","57.82"
"20040910 00:00:00","119.2","119.2","118.25","118.62","17200","57.42"
"20040913 00:00:00","119.4","119.49","119.17","119.3","18000","57.74"
"20040914 00:00:00","119.3","119.96","119.16","119.54","38200","57.86"
"20040915 00:00:00","119.55","120","119.22","119.25","9000","57.72"
"20040916 00:00:00","119.44","119.92","119.4","119.74","33200","57.96"
"20040917 00:00:00","120.55","121.21","120.12","121.1","20000","58.62"
"20040920 00:00:00","121.35","122.15","121.34","121.34","42000","58.73"
"20040921 00:00:00","122.1","124.36","122.1","124.23","75600","60.13"
"20040922 00:00:00","123.5","123.79","123.03","123.45","21800","59.75"
"20040923 00:00:00","122.85","122.95","122.1","122.57","22600","59.33"
"20040924 00:00:00","122.95","124.07","122.9","123.83","20400","59.94"
"20040927 00:00:00","123.65","124.15","123.14","123.55","29600","60.01"
"20040928 00:00:00","124.95","125.89","124.86","125.65","40400","61.03"
"20040929 00:00:00","125.4","125.53","124.1","124.8","34200","60.61"
"20040930 00:00:00","125.02","125.86","125.02","125.78","52800","61.09"
"20041001 00:00:00","125.9","127.31","125.9","127.31","50000","61.83"
"20041004 00:00:00","126.56","127.15","126.49","126.84","45400","61.61"
"20041005 00:00:00","127.5","128.53","127.5","128.21","45800","62.27"
"20041006 00:00:00","128.83","130.4","128.83","130.4","76400","63.33"
"20041007 00:00:00","131.05","131.41","129.25","129.37","57000","62.83"
"20041008 00:00:00","129.72","130.12","129","129.56","63400","62.93"
"20041011 00:00:00","130.07","130.07","128.07","128.34","55000","62.33"
"20041012 00:00:00","128.19","128.25","126.92","126.92","52800","61.64"
"20041013 00:00:00","125.1","125.24","123.01","124.28","99800","60.36"
"20041014 00:00:00","124.84","125.94","124.84","125.36","31400","60.89"
"20041015 00:00:00","126.2","126.2","125.44","125.79","54600","61.1"
"20041018 00:00:00","125.84","125.84","124.24","124.24","70800","60.34"
"20041019 00:00:00","123.55","124.5","123.33","123.47","79000","59.97"
"20041020 00:00:00","124.3","126.26","124.3","126.26","37000","61.32"
"20041021 00:00:00","126.66","127.59","126.44","127.3","42800","61.83"
"20041022 00:00:00","127.73","128.09","127.14","127.14","18800","61.75"
"20041025 00:00:00","127.17","127.93","126.82","127.53","29600","61.94"
"20041026 00:00:00","127.7","128.43","127.15","128.43","30600","62.38"
"20041027 00:00:00","128.9","129.05","126","126.48","24200","61.43"
"20041028 00:00:00","126","126.3","124.21","124.36","95200","60.4"
"20041029 00:00:00","125.12","126.23","124.94","126.09","17800","61.24"
"20041101 00:00:00","127","127.23","125.07","125.35","32600","60.88"
"20041102 00:00:00","125.5","125.55","123.82","123.99","22400","60.22"
"20041103 00:00:00","125.7","126.99","125.19","126.95","57800","61.66"
"20041104 00:00:00","127.28","128.23","127.28","128.2","69800","62.27"
"20041105 00:00:00","128.41","129.11","128.01","128.96","40400","62.63"
"20041108 00:00:00","128.65","128.65","127.09","127.2","41200","61.78"
"20041109 00:00:00","127.17","127.56","126.7","126.81","21200","61.59"
"20041110 00:00:00","127.15","128.37","126.32","128.19","21600","62.26"
"20041111 00:00:00","127.6","128.32","127.6","128.32","57400","62.32"
"20041112 00:00:00","128.27","130.62","128.21","130.55","83800","63.41"
"20041115 00:00:00","130.5","130.5","127.57","128.17","55400","62.25"
"20041116 00:00:00","128.35","128.77","128.05","128.07","41800","62.2"
"20041117 00:00:00","129.2","129.8","128.84","129.5","49000","62.9"
"20041118 00:00:00","129.48","130.11","129.32","130.11","51400","63.19"
"20041119 00:00:00","130.2","131.64","130.2","131.44","120000","63.84"
"20041122 00:00:00","131.91","133.03","131.6","132.98","158600","64.59"
"20041123 00:00:00","133.3","134.07","133.09","133.33","60400","64.76"
"20041124 00:00:00","134.05","134.81","133.23","134.77","189200","65.46"
"20041126 00:00:00","135.63","136.61","135.63","136.29","44800","66.2"
"20041129 00:00:00","136.39","136.45","134.44","135.3","79000","65.71"
"20041130 00:00:00","135.78","135.84","135","135.19","34400","65.66"
"20041201 00:00:00","135","135.16","132.74","133.17","59200","64.68"
"20041202 00:00:00","132.17","132.17","128.77","129.36","108200","62.83"
"20041203 00:00:00","128.61","130.58","128.61","130.1","271600","63.19"
"20041206 00:00:00","130.3","130.41","129.24","130.21","39800","63.24"
"20041207 00:00:00","130","130","127.4","127.59","60200","61.97"
"20041208 00:00:00","126.05","127.78","125.22","127.63","76200","61.99"
"20041209 00:00:00","127.41","128.69","127.01","128.37","35200","62.35"
"20041210 00:00:00","128.9","129.06","127.47","127.54","23000","61.95"
"20041213 00:00:00","128.3","129.57","128.27","129.43","45400","62.86"
"20041214 00:00:00","129.55","130.11","129.01","129.9","50600","63.09"
"20041215 00:00:00","130.49","131.55","129.9","131.3","54400","63.77"
"20041216 00:00:00","130.83","130.88","129.7","130","33200","63.14"
"20041217 00:00:00","130","130.46","129.8","130.25","34600","63.26"
"20041220 00:00:00","130.96","131.42","130.76","131.14","89200","63.69"
"20041221 00:00:00","131.28","132.32","131.17","132.32","116400","64.27"
"20041222 00:00:00","132.56","132.6","130.07","130.7","81000","63.48"
"20041223 00:00:00","131.33","131.72","131.1","131.6","60400","63.92"
"20041227 00:00:00","131.32","131.32","129.86","129.86","38600","63.23"
"20041228 00:00:00","130","130.72","130","130.69","54600","63.64"
"20041229 00:00:00","130.7","131.49","130.26","131.35","81000","63.96"
"20041230 00:00:00","131.02","131.43","130.98","131.01","32400","63.79"
"20041231 00:00:00","131.25","131.82","131.25","131.29","82800","63.93"
"20050103 00:00:00","130.43","130.43","127.03","127.49","111600","62.08"
"20050104 00:00:00","127.71","127.84","126.14","126.28","122800","61.49"
"20050105 00:00:00","126.4","126.74","125.01","125.2","66000","60.96"
"20050106 00:00:00","125.4","127.33","125.2","126.77","78000","61.73"
"20050107 00:00:00","126.78","126.92","125","126.14","41800","61.42"
"20050110 00:00:00","127.14","127.98","126.83","127.21","62000","61.94"
"20050111 00:00:00","127.09","127.54","126.28","126.95","96200","61.82"
"20050112 00:00:00","127.4","128.9","127.12","128.9","37000","62.77"
"20050113 00:00:00","129.03","130.54","128.98","129.36","38800","62.99"
"20050114 00:00:00","129.5","130.21","129.25","130.19","85800","63.39"
"20050118 00:00:00","130.77","131.15","130.37","130.94","89400","63.76"
"20050119 00:00:00","131.15","131.32","130.39","130.39","40600","63.49"
"20050120 00:00:00","129.5","129.89","128.33","129.2","46200","62.91"
"20050121 00:00:00","130","131","129.79","129.79","41600","63.2"
"20050124 00:00:00","130.79","131.57","130.58","130.58","51400","63.58"
"20050125 00:00:00","131.06","131.43","130.09","130.57","29800","63.58"
"20050126 00:00:00","131.25","132.08","130.85","131.87","44800","64.21"
"20050127 00:00:00","131.5","133.21","131.5","132.7","46200","64.62"
"20050128 00:00:00","132.3","132.3","131.01","131.67","41200","64.11"
